Addresses2;3;0;0;1;1;21.4;6.1267459189;46.2327987033
Addresses10;2;2;0;0;2;24.3;6.16910338016;46.195496524
Addresses16;5;0;0;2;2;20.2;6.20002484989;46.203037668
Addresses27;1;0;0;0;0;22.25;6.09433781298;46.1802352433
Addresses42;2;0;0;1;1;18.55;6.09947286791;46.1820957182
Addresses45;1;0;0;0;0;22.25;5.9682891818;46.1480633359
Addresses57;1;0;0;0;0;18.55;6.11255317858;46.1768521519
Addresses58;1;0;0;1;1;22.25;6.15708893544;46.2655358176
Addresses66;1;0;0;0;0;24.3;6.17173570283;46.1937267642
Addresses74;13;0;0;2;1;20.2;6.10886474465;46.2217931911
Addresses80;1;0;0;1;1;21.4;6.11387273044;46.2290496027
Addresses83;1;0;0;1;1;22.25;6.14388429776;46.1664200626
Addresses120;6;0;0;0;0;19.65;6.11958046203;46.20752393
Addresses124;1;0;0;0;0;20.2;6.18452156913;46.2010670433
Addresses125;1;0;0;1;1;24.15;6.15045929198;46.2168775167
Addresses135;1;0;0;1;1;21.15;6.22836370643;46.2105425798
Addresses148;1;0;0;1;1;22.25;6.14625975862;46.1754441257
Addresses149;6;1;0;1;2;21.0;6.12204079627;46.2129507902
Addresses153;1;0;0;1;1;21.15;6.2027382815;46.1976693959
Addresses172;2;0;0;0;0;22.25;6.18682246505;46.2136880473
Addresses183;3;0;0;2;2;22.25;6.14401266292;46.1610234515
Addresses184;2;0;0;1;1;18.5;6.0754892746;46.2087992603
Addresses186;1;0;0;0;0;22.25;6.22987529007;46.2591408642
Addresses191;1;0;0;1;1;21.15;6.08973819278;46.1567883356
Addresses193;2;0;0;0;0;22.25;6.04226825649;46.1903989754
Addresses196;1;0;0;1;1;21.9;6.20265653151;46.2012671869
Addresses226;1;0;0;0;0;22.25;6.13611721994;46.1663305978
Addresses229;2;0;0;2;2;22.25;6.15661762256;46.1755623623
Addresses245;1;0;0;0;0;20.2;6.10877675253;46.2253909164
Addresses253;8;0;0;0;0;18.5;6.10631717814;46.2199637642
Addresses260;2;0;0;1;1;22.25;6.2016746931;46.244440721
Addresses265;7;0;0;0;0;22.8;6.14264212999;46.2185873801
Addresses267;4;0;0;2;2;21.0;6.11936228788;46.2165182591
Addresses269;1;0;0;0;0;22.25;6.13870624306;46.1663604788
Addresses279;1;0;0;0;0;22.25;6.1293380997;46.232828799
Addresses280;7;0;0;1;1;21.0;6.12467549287;46.2111821261
Addresses284;6;0;0;1;1;21.0;6.12199724419;46.2147496572
Addresses293;3;0;0;2;2;20.5;6.16164222092;46.2925778499
Addresses301;2;0;0;1;1;18.55;6.09429337171;46.1820340966
Addresses310;2;0;0;0;0;22.25;6.08152413997;46.1746836112
Addresses312;1;0;0;0;0;21.9;6.1999429126;46.2066354581
Addresses318;1;0;0;0;0;18.5;6.10162061347;46.2001150114
Addresses326;4;0;0;0;0;24.3;6.15869937165;46.1971783127
Addresses328;2;0;0;0;0;23.0;6.13849139011;46.1753548245
Addresses332;5;0;0;0;0;29.3;6.14829472031;46.1988591429
Addresses337;1;0;0;0;0;21.15;6.19262335308;46.1867620453
Addresses351;1;0;0;0;0;22.25;6.15924938777;46.1737928957
Addresses352;2;0;0;0;0;23.15;6.14013653424;46.2149598415
Addresses353;3;0;0;0;0;21.15;6.20800077824;46.194128247
Addresses354;2;0;0;0;0;22.65;6.13754519858;46.2149299935
Addresses370;2;0;0;1;1;20.5;6.16980567845;46.2764755516
Addresses374;0;1;0;0;1;20.2;6.0903664637;46.2359688324
Addresses394;3;0;0;1;1;22.25;6.11790683722;46.1697174896
Addresses405;1;0;0;0;0;21.9;6.20014773564;46.1976409841
