Addresses2;1;0;0;0;0;21.4;6.1267459189;46.2327987033
Addresses10;2;0;0;1;1;24.3;6.16910338016;46.195496524
Addresses16;2;0;0;1;1;21.9;6.20002484989;46.203037668
Addresses42;1;0;0;0;0;18.55;6.09947286791;46.1820957182
Addresses74;6;0;0;0;0;20.2;6.10886474465;46.2217931911
Addresses120;3;0;0;0;0;21.0;6.11958046203;46.20752393
Addresses149;3;0;0;1;1;21.0;6.12204079627;46.2129507902
Addresses172;1;0;0;1;1;22.25;6.18682246505;46.2136880473
Addresses183;1;0;0;0;0;22.25;6.14401266292;46.1610234515
Addresses184;1;0;0;1;1;18.5;6.0754892746;46.2087992603
Addresses193;1;0;0;0;0;22.25;6.04226825649;46.1903989754
Addresses229;1;0;0;0;0;22.25;6.15661762256;46.1755623623
Addresses253;4;0;0;0;0;18.5;6.10631717814;46.2199637642
Addresses260;1;0;0;1;1;22.25;6.2016746931;46.244440721
Addresses265;3;0;0;1;1;23.15;6.14264212999;46.2185873801
Addresses267;2;0;0;0;0;22.95;6.11936228788;46.2165182591
Addresses280;3;0;0;0;0;21.0;6.12467549287;46.2111821261
Addresses284;3;0;0;1;1;21.0;6.12199724419;46.2147496572
Addresses293;1;0;0;1;1;20.5;6.16164222092;46.2925778499
Addresses301;1;0;0;0;0;18.55;6.09429337171;46.1820340966
Addresses310;1;0;0;0;0;22.25;6.08152413997;46.1746836112
Addresses326;2;0;0;0;0;24.3;6.15869937165;46.1971783127
Addresses328;1;0;0;0;0;23.0;6.13849139011;46.1753548245
Addresses332;2;0;0;0;0;29.3;6.14829472031;46.1988591429
Addresses352;1;0;0;0;0;23.15;6.14013653424;46.2149598415
Addresses353;1;0;0;1;1;21.15;6.20800077824;46.194128247
Addresses354;1;0;0;0;0;22.65;6.13754519858;46.2149299935
Addresses370;1;0;0;1;1;20.5;6.16980567845;46.2764755516
Addresses394;1;0;0;0;0;22.25;6.11790683722;46.1697174896
Addresses415;1;0;0;0;0;21.4;6.12411024306;46.2345674175
Addresses417;1;0;0;0;0;22.95;6.12191013144;46.2183473915
Addresses428;1;0;0;0;0;20.2;6.08272415245;46.2304791251
Addresses462;2;0;0;1;1;22.25;6.03643898918;46.2155183834
Addresses466;1;0;0;0;0;22.25;6.18265782702;46.163382954
Addresses472;7;0;0;0;0;25.6;6.16112088587;46.2044031976
Addresses477;3;0;0;0;0;24.55;6.13801846525;46.1951423998
Addresses478;1;0;0;0;0;23.0;6.13827646661;46.1843491745
Addresses485;3;0;0;1;1;18.55;6.09165909829;46.1838020491
Addresses492;3;0;0;1;1;20.0;6.11518643751;46.1750837127
Addresses504;3;0;0;3;3;20.5;6.16470149272;46.2728193841
Addresses511;1;0;0;0;0;22.25;6.1205395775;46.1679489263
Addresses514;7;0;0;1;0;23.15;6.13499698974;46.2131012142
Addresses525;1;0;0;0;0;24.25;6.1484227239;46.193462517
Addresses539;1;0;0;1;1;21.15;6.07630033786;46.1764200116
Addresses552;2;0;0;1;1;24.3;6.16396468488;46.1936392167
Addresses563;2;0;0;0;0;20.2;6.08276901527;46.2286802721
Addresses578;1;0;0;0;0;24.15;6.14773974647;46.222244537
Addresses585;2;0;0;0;0;24.3;6.16124763097;46.1990065558
Addresses595;2;0;0;1;1;21.4;6.12402323866;46.2381651564
Addresses601;1;0;0;0;0;18.5;6.08312781168;46.2142894525
Addresses614;2;0;0;1;1;20.2;6.06985454687;46.2267250092
Addresses663;1;0;0;0;0;21.15;6.09495968446;46.1550513157
Addresses664;3;0;0;0;0;22.95;6.12713650056;46.2166088762
Addresses665;3;0;0;0;0;20.0;6.11751384399;46.185907247
Addresses673;3;0;0;1;1;21.4;6.11901306006;46.2309091924
Addresses685;4;0;0;0;0;18.55;6.10188585245;46.1893218666
Addresses687;4;0;0;0;0;22.95;6.124327704;46.2255730722
Addresses695;4;0;0;0;0;23.0;6.13823347345;46.186148045
Addresses708;1;0;0;1;1;21.4;6.12670250668;46.2345975736
Addresses717;1;0;0;0;0;18.5;6.09344843288;46.2162123377
Addresses719;2;0;0;0;0;24.25;6.1588686574;46.1899827969
Addresses740;1;0;0;0;0;21.4;6.11650847189;46.2272811278
Addresses745;6;0;0;1;1;18.5;6.11167589298;46.2128293809
Addresses765;2;0;0;0;0;29.3;6.14043714431;46.2023677276
Addresses766;3;0;0;1;0;20.0;6.11483636872;46.1894746036
Addresses784;1;0;0;0;0;24.95;6.12247615974;46.1949621284
Addresses789;1;0;0;1;1;21.0;6.11953683294;46.2093227955
Addresses801;1;0;0;1;1;20.2;6.08263441796;46.2340768314
Addresses811;4;0;0;2;1;20.2;6.07758510376;46.2286178844
Addresses819;1;0;0;1;1;22.25;6.03907659065;46.2137517166
Addresses823;1;0;0;0;0;18.5;6.07803528242;46.2106293817
Addresses880;1;0;0;1;1;20.2;6.0697639676;46.2303227049
Addresses885;2;0;0;0;0;21.15;6.08906927197;46.1837710888
Addresses892;2;0;0;2;2;22.25;6.18530913602;46.1668881793
Addresses893;2;0;0;0;0;24.55;6.14048007732;46.2005688547
Addresses897;3;0;0;0;0;18.55;6.10456416863;46.1857548171
Addresses903;2;0;0;0;0;24.3;6.16663914544;46.1900706953
Addresses904;1;0;0;1;1;22.25;6.13659058817;46.1465430642
Addresses911;4;0;0;1;1;24.55;6.13275132008;46.1986802862
Addresses915;5;0;0;0;0;22.65;6.13495386574;46.2149000861
Addresses916;3;0;0;0;0;19.65;6.11439852401;46.2074632313
Addresses936;1;0;0;1;1;22.25;6.20402228105;46.2552624971
